timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643304831150,305,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-90,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,305,0,39
1643304831160,296,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-88,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,296,0,52
1643304831163,296,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-13,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,296,0,59
1643304831162,298,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-73,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,298,0,55
1643304831217,248,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-78,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,247,0,58
1643304831160,309,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,309,0,41
1643304831191,279,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-75,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,278,0,50
1643304831209,262,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-21,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,261,0,66
1643304831222,249,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-77,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,248,0,64
1643304831236,236,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-61,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,236,0,62
1643304831151,325,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-49,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,325,0,51
1643304831182,298,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-39,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,298,0,59
1643304831248,234,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-32,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,234,0,61
1643304831177,308,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,308,0,62
1643304831163,322,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-23,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,322,0,59
1643304831229,260,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-36,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,259,0,70
1643304831249,240,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-31,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,240,0,69
1643304831226,264,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-25,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,264,0,73
1643304831242,251,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-63,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,250,0,61
1643304831184,314,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-91,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,314,0,61
1643304831198,304,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-47,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,304,0,64
1643304831203,301,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-56,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,301,0,64
1643304831213,291,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-50,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,291,0,66
1643304831255,253,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-92,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,253,0,69
1643304831161,348,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-22,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,348,0,56
1643304831171,339,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-59,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,339,0,57
1643304831260,253,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-79,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,253,0,70
1643304831218,295,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-95,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,295,0,74
1643304831266,249,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-81,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,249,0,76
1643304831225,294,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-94,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,294,0,73
1643304831187,333,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-74,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,333,0,52
1643304831276,250,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-43,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,250,0,82
1643304831227,301,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-18,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,301,0,76
1643304831244,285,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-48,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,285,0,75
1643304831254,278,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-60,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,278,0,69
1643304831240,296,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-17,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,296,0,72
1643304831283,255,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-33,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,255,0,80
1643304831231,309,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,309,0,73
1643304831294,247,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-99,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,247,0,80
1643304831195,348,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-58,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,348,0,62
1643304831266,277,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-44,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,277,0,74
1643304831273,273,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-66,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,273,0,84
1643304831249,300,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-30,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,300,0,86
1643304831257,300,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-97,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,299,0,84
1643304831307,252,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-96,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,252,0,84
1643304831295,266,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-64,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,266,0,91
1643304831268,293,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-62,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,293,0,90
1643304831295,270,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-65,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,269,0,80
1643304831282,284,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-10,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,284,0,80
1643304831313,261,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-67,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,261,0,83
1643304831291,284,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-76,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,284,0,88
1643304831316,260,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-69,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,260,0,80
1643304831271,306,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-26,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,305,0,88
1643304831318,266,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-19,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,266,0,96
1643304831304,285,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-98,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,285,0,91
1643304831319,277,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-38,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,277,0,81
1643304831322,274,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-3,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,274,0,102
1643304831311,291,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-37,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,291,0,95
1643304831356,250,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-14,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,250,0,90
1643304831371,243,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-12,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,243,0,88
1643304831346,271,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-45,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,271,0,94
1643304831345,274,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-85,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,274,0,90
1643304831351,277,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-82,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,276,0,91
1643304831344,284,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-52,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,284,0,101
1643304831373,257,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-55,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,257,0,87
1643304831352,285,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-46,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,285,0,107
1643304831344,293,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-83,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,293,0,101
1643304831386,257,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-57,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,257,0,87
1643304831381,263,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-51,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,263,0,90
1643304831378,267,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-70,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,267,0,86
1643304831354,292,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-80,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,292,0,104
1643304831362,291,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-53,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,291,0,101
1643304831347,307,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-71,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,307,0,100
1643304831362,295,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-100,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,295,0,100
1643304831400,262,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-2,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,262,0,90
1643304831399,271,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-27,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,271,0,91
1643304831345,327,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-4,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,327,0,105
1643304831424,250,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-15,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,250,0,88
1643304831413,263,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-28,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,262,0,88
1643304831414,269,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-84,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,269,0,87
1643304831434,249,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-20,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,249,0,83
1643304831406,282,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-7,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,282,0,96
1643304831388,301,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-8,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,301,0,95
1643304831416,274,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-6,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,274,0,87
1643304831389,302,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-54,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,301,0,88
1643304831397,295,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-35,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,295,0,98
1643304831415,279,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-68,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,279,0,92
1643304831438,256,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-24,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,256,0,80
1643304831370,327,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-1,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,327,0,97
1643304831400,304,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-86,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,304,0,101
1643304831455,254,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-90,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,254,0,79
1643304831406,308,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-87,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,308,0,100
1643304831432,283,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-89,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,283,0,92
1643304831423,293,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-9,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,293,0,100
1643304831449,272,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-42,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,272,0,95
1643304831460,268,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-73,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,268,0,84
1643304831471,258,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-77,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,258,0,84
1643304831465,265,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-78,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,265,0,86
1643304831452,281,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-29,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,281,0,97
1643304831454,283,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-93,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,283,0,96
1643304831459,280,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-13,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,280,0,92
1643304831470,270,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-75,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,270,0,85
1643304831480,263,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-39,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,263,0,80
1643304831482,264,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-32,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,264,0,83
1643304831454,293,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-41,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,293,0,96
1643304831490,262,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-25,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,261,0,86
1643304831469,283,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-16,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,283,0,92
1643304831419,335,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-34,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,335,0,94
1643304831493,263,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-63,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,263,0,86
1643304831456,302,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-88,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,302,0,95
1643304831472,290,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-61,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,290,0,94
1643304831485,282,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-23,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,282,0,94
1643304831513,257,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-95,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,257,0,89
1643304831498,273,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-91,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,273,0,85
1643304831437,335,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-40,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,335,0,92
1643304831504,271,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-56,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,271,0,86
1643304831477,299,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-49,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,299,0,101
1643304831511,268,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-59,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,268,0,90
1643304831485,299,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-5,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,298,0,98
1643304831520,264,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-74,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,264,0,93
1643304831509,276,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-92,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,276,0,96
1643304831471,315,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-21,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,315,0,96
1643304831526,261,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-43,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,261,0,96
1643304831447,340,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-72,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,340,0,94
1643304831504,301,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-50,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,301,0,107
1643304831509,297,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-22,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,297,0,102
1643304831489,318,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-31,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,318,0,99
1643304831513,298,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-79,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,298,0,103
1643304831489,329,HTTP Request object_info_1,200,OK,Thread Group - Коллекция тестов 2-36,text,true,,212,165,100,100,http://162.55.220.72:5005/object_info_1?name=Violetta&age=29&weight=50,329,0,100
1643304831540,288,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-11,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,288,0,112
1643304831532,323,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-60,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,323,0,120
1643304831575,288,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-76,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,288,0,101
1643304831529,338,HTTP Request user_info_3,200,OK,Thread Group - Коллекция тестов 2-48,text,true,,262,246,100,100,http://162.55.220.72:5005/user_info_3,338,0,127
1643304831536,336,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-17,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,336,0,110
1643304831561,317,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-62,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,317,0,109
1643304831543,350,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-58,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,350,0,112
1643304831559,335,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-96,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,335,0,113
1643304831538,362,HTTP Request get_method,200,OK,Thread Group - Коллекция тестов 2-33,text,true,,162,150,100,100,http://162.55.220.72:5005/get_method?name=Larisa&age=25,362,0,108
1643304831519,383,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-94,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,383,0,105
1643304831557,292,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-97,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,291,0,103
1643304831561,269,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-64,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,269,0,102
1643304831515,390,HTTP Request object_info_4,200,OK,Thread Group - Коллекция тестов 2-81,text,true,,201,163,100,100,http://162.55.220.72:5005/object_info_4?name=Rosa&age=30&salary=1500,390,0,103
1643304831576,329,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-69,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,329,0,102
1643304831549,357,HTTP Request object_info_2,200,OK,Thread Group - Коллекция тестов 2-30,text,true,,398,167,100,100,http://162.55.220.72:5005/object_info_2?name=Kristina&age=22&salary=1300,357,0,101
1643304831528,314,HTTP Request object_info_3,200,OK,Thread Group - Коллекция тестов 2-18,text,true,,332,164,100,100,http://162.55.220.72:5005/object_info_3?name=Slava&age=20&salary=1000,314,0,128
